gene_id,gene_name,log2FC,pvalue,padj
ENSG00000133640.20,LRRIQ1,4.067760062562028,0.0011101243870566145,0.0017111311557378747
ENSG00000226849.1,AL109811.1,1.8041174621845284,0.001114635470107549,0.0017127338579724133
ENSG00000228697.4,AL023755.1,-1.0847186668179196,0.001114635470107549,0.0017127338579724133
ENSG00000225067.4,RPL23AP2,1.5227321698046457,0.0011187058308863565,0.0017127338579724133
ENSG00000256262.1,USP30-AS1,-1.2413834192001378,0.0011187058308863565,0.0017127338579724133
ENSG00000243811.11,APOBEC3D,2.071112246175934,0.0011187058308863565,0.0017127338579724133
ENSG00000168032.10,ENTPD3,3.7337000333770805,0.0011187058308863565,0.0017127338579724133
ENSG00000184305.15,CCSER1,3.1878002914964076,0.0011187058308863565,0.0017127338579724133
ENSG00000245148.2,ARAP1-AS2,1.6531395653409524,0.0011187058308863565,0.0017127338579724133
ENSG00000228998.4,AC091167.1,1.7309371551295316,0.001119158700970727,0.0017127338579724133
ENSG00000270020.1,AC009108.3,2.3346500751528114,0.001119158700970727,0.0017127338579724133
ENSG00000257052.1,AP003721.4,-1.0150636366608499,0.001119158700970727,0.0017127338579724133
ENSG00000159958.7,TNFRSF13C,2.2358819200375124,0.001119158700970727,0.0017127338579724133
ENSG00000280132.1,AC026471.6,1.7975183127107761,0.001119158700970727,0.0017127338579724133
ENSG00000240395.1,RPL5P23,1.4104931661272784,0.001119158700970727,0.0017127338579724133
ENSG00000224261.2,RPSAP18,1.5804154214936563,0.001119158700970727,0.0017127338579724133
ENSG00000253741.2,LNCOC1,1.9422179549260732,0.001119158700970727,0.0017127338579724133
ENSG00000170381.14,SEMA3E,2.137991165604391,0.001119158700970727,0.0017127338579724133
ENSG00000226823.1,SUGT1P1,2.067184113004356,0.001119158700970727,0.0017127338579724133
ENSG00000213609.3,RPL7AP50,1.210943202654716,0.001119158700970727,0.0017127338579724133
ENSG00000197816.16,CCDC180,1.5613961744613285,0.001119158700970727,0.0017127338579724133
ENSG00000248554.1,C5orf34-AS1,1.8574333005730483,0.001119158700970727,0.0017127338579724133
ENSG00000254433.1,AP001001.1,1.5469568800678957,0.001119158700970727,0.0017127338579724133
ENSG00000154065.17,ANKRD29,1.0859815041980034,0.001119158700970727,0.0017127338579724133
ENSG00000184785.6,SMIM10,1.0975325408483563,0.001119158700970727,0.0017127338579724133
ENSG00000171812.13,COL8A2,1.3096071122924782,0.001119158700970727,0.0017127338579724133
ENSG00000116544.12,DLGAP3,1.3916783125527659,0.001119158700970727,0.0017127338579724133
ENSG00000278318.5,ZNF229,1.5152511498840446,0.001119158700970727,0.0017127338579724133
ENSG00000264859.6,DSG2-AS1,1.179776039770267,0.001119158700970727,0.0017127338579724133
ENSG00000258708.1,SLC25A21-AS1,1.4369148549965531,0.001119158700970727,0.0017127338579724133
ENSG00000273265.1,CNNM3-DT,1.0976274513456816,0.001119158700970727,0.0017127338579724133
ENSG00000186952.15,TMEM232,1.2091377272565398,0.001119158700970727,0.0017127338579724133
ENSG00000205181.7,LINC00654,1.834052286983674,0.001119158700970727,0.0017127338579724133
ENSG00000166428.14,PLD4,1.370811137078802,0.001119158700970727,0.0017127338579724133
ENSG00000257176.3,AC009318.1,1.244701028654985,0.001119158700970727,0.0017127338579724133
ENSG00000233328.3,PFN1P1,1.2591379601686368,0.001119158700970727,0.0017127338579724133
ENSG00000189334.9,S100A14,1.0639480202305003,0.001119158700970727,0.0017127338579724133
ENSG00000283399.1,AC004381.3,2.2266354371296018,0.001119158700970727,0.0017127338579724133
ENSG00000139910.20,NOVA1,1.6842823458660363,0.001119158700970727,0.0017127338579724133
ENSG00000152207.7,CYSLTR2,1.1768919018946395,0.001119158700970727,0.0017127338579724133
ENSG00000245888.7,NSMCE1-DT,1.0481002675624764,0.001119158700970727,0.0017127338579724133
ENSG00000261187.1,AC079322.1,1.2622708724184233,0.001119158700970727,0.0017127338579724133
ENSG00000230581.2,ACTG1P14,1.1085957045975567,0.001119158700970727,0.0017127338579724133
ENSG00000258701.1,LINC00638,1.070601852209243,0.001119158700970727,0.0017127338579724133
ENSG00000145736.14,GTF2H2,1.2094758440660995,0.001119158700970727,0.0017127338579724133
ENSG00000246366.6,LACTB2-AS1,1.312882080845405,0.001119158700970727,0.0017127338579724133
ENSG00000147852.16,VLDLR,1.514550252128365,0.001119158700970727,0.0017127338579724133
ENSG00000176204.13,LRRTM4,-1.7687586947304557,0.0011341011282907684,0.0017354833252313494
ENSG00000258285.1,TESC-AS1,2.643652386280914,0.0011614537464953861,0.0017770984918659852
ENSG00000286389.1,AL731702.1,2.132049588537919,0.0011614537464953861,0.0017770984918659852
ENSG00000268521.1,VN1R83P,2.2439258722726545,0.0011774506240125973,0.0018012071939587473
ENSG00000270184.1,AC018695.4,1.6402988738979052,0.0011774506240125973,0.0018012071939587473
ENSG00000254812.1,AC067930.2,2.0319356359989227,0.0011774506240125973,0.0018012071939587473
ENSG00000287900.1,AC061961.1,-1.3889309477578982,0.001181255641978603,0.0018067821898625604
ENSG00000227726.1,AP001271.1,3.0935416108684763,0.001181255641978603,0.0018067821898625604
ENSG00000234382.2,AL513174.1,2.537562539327963,0.001198543237658921,0.0018330996825630561
ENSG00000155918.8,RAET1L,3.900755358288972,0.0012023488438074,0.001838795107855562
ENSG00000230393.1,AC092667.1,3.0782485311892236,0.001212103935735681,0.0018534619015956864
ENSG00000261173.1,AC018845.3,1.796449688319113,0.001212103935735681,0.0018534619015956864
ENSG00000277977.1,AC010332.1,2.4755390079606383,0.0012223405517742402,0.001868733907310149
ENSG00000285933.1,AP003498.2,3.895432559237928,0.0012223405517742402,0.001868733907310149
ENSG00000250794.2,ALG1L12P,2.266535838192755,0.0012223405517742402,0.001868733907310149
ENSG00000215478.8,CES5AP1,4.100094448224028,0.001223782653290635,0.0018708114703209538
ENSG00000141750.7,STAC2,2.6779552548534373,0.0012296871742023005,0.001879582318657386
ENSG00000232065.1,LINC01063,1.6682408446095929,0.0012346010353036635,0.0018803141058487648
ENSG00000286830.1,AC105052.5,2.564387479513031,0.0012346010353036635,0.0018803141058487648
ENSG00000259767.1,AC022558.1,1.5057613082345762,0.001237555545236386,0.0018803141058487648
ENSG00000286781.1,AC099332.1,1.6968807257755187,0.001237555545236386,0.0018803141058487648
ENSG00000184697.7,CLDN6,2.9222751932370623,0.001237555545236386,0.0018803141058487648
ENSG00000179935.10,LINC00652,2.2211009907149437,0.001237555545236386,0.0018803141058487648
ENSG00000272128.1,AP006545.2,1.5274360436584615,0.0012390345430837238,0.0018803141058487648
ENSG00000260190.1,AL807752.5,1.6862520786718953,0.0012390345430837238,0.0018803141058487648
ENSG00000148204.12,CRB2,2.3165370947215136,0.001239527800650426,0.0018803141058487648
ENSG00000104435.14,STMN2,1.65095418497272,0.001239527800650426,0.0018803141058487648
ENSG00000234614.1,C2CD4D-AS1,1.2389539889190326,0.001239527800650426,0.0018803141058487648
ENSG00000287356.1,AL590822.3,1.0977934072431967,0.001239527800650426,0.0018803141058487648
ENSG00000064309.14,CDON,1.0917215099396487,0.001239527800650426,0.0018803141058487648
ENSG00000060558.4,GNA15,1.1324962055652128,0.001239527800650426,0.0018803141058487648
ENSG00000287670.1,AC108479.1,1.0708015591387927,0.001239527800650426,0.0018803141058487648
ENSG00000196990.9,FAM163B,-1.1060950630299364,0.001239527800650426,0.0018803141058487648
ENSG00000183833.16,CFAP91,1.6991737106731795,0.001239527800650426,0.0018803141058487648
ENSG00000180998.12,GPR137C,1.0912199030021625,0.001239527800650426,0.0018803141058487648
ENSG00000260423.2,LINC02367,2.1721857904035184,0.001239527800650426,0.0018803141058487648
ENSG00000181126.13,HLA-V,2.4374016112658357,0.001239527800650426,0.0018803141058487648
ENSG00000196218.13,RYR1,1.1142329869931866,0.001239527800650426,0.0018803141058487648
ENSG00000172458.4,IL17D,1.5553561492596726,0.001239527800650426,0.0018803141058487648
ENSG00000276853.1,AC026124.2,1.3543279952160707,0.001239527800650426,0.0018803141058487648
ENSG00000276934.1,AC009704.2,1.335986290851595,0.001239527800650426,0.0018803141058487648
ENSG00000105997.22,HOXA3,2.3393499526381603,0.001239527800650426,0.0018803141058487648
ENSG00000103522.16,IL21R,1.7019163337742804,0.001239527800650426,0.0018803141058487648
ENSG00000196274.5,Metazoa_SRP,1.3629389399851763,0.001239527800650426,0.0018803141058487648
ENSG00000148346.12,LCN2,1.3348505696199888,0.001239527800650426,0.0018803141058487648
ENSG00000143858.12,SYT2,1.4747295599744856,0.001239527800650426,0.0018803141058487648
ENSG00000238133.6,MAP3K20-AS1,1.5410256901450763,0.001239527800650426,0.0018803141058487648
ENSG00000223756.7,TSSC2,1.787384561274889,0.001239527800650426,0.0018803141058487648
ENSG00000234222.6,LIX1L-AS1,1.2884483339076267,0.001239527800650426,0.0018803141058487648
ENSG00000268756.1,AC104534.1,1.5451927630402111,0.001239527800650426,0.0018803141058487648
ENSG00000269514.3,AC024257.3,1.983063202817755,0.001239527800650426,0.0018803141058487648
ENSG00000259275.4,AC087477.2,1.1950336638260646,0.001239527800650426,0.0018803141058487648
ENSG00000224945.1,AL353150.1,1.659438682689562,0.001239527800650426,0.0018803141058487648
ENSG00000083307.12,GRHL2,2.018090286441574,0.001239527800650426,0.0018803141058487648
ENSG00000249572.1,AC034231.1,1.6246235089698526,0.001239527800650426,0.0018803141058487648
ENSG00000173641.18,HSPB7,1.2111693989022942,0.001239527800650426,0.0018803141058487648
ENSG00000198785.7,GRIN3A,1.1050179287577453,0.001239527800650426,0.0018803141058487648
ENSG00000215097.3,AL731733.1,1.7112816661389303,0.001239527800650426,0.0018803141058487648
ENSG00000179899.8,PHC1P1,1.8054098918054833,0.001239527800650426,0.0018803141058487648
ENSG00000275322.1,AC103746.1,1.5327323529643546,0.001239527800650426,0.0018803141058487648
ENSG00000274272.1,AC069281.2,1.5091195933586128,0.001239527800650426,0.0018803141058487648
ENSG00000225535.7,LINC01393,1.8515273651025788,0.001239527800650426,0.0018803141058487648
ENSG00000231690.3,LINC00574,-1.0675590680283336,0.001239527800650426,0.0018803141058487648
ENSG00000231043.3,AC007238.1,1.077058425654355,0.001239527800650426,0.0018803141058487648
ENSG00000178860.8,MSC,1.0132587955377836,0.001239527800650426,0.0018803141058487648
ENSG00000169071.15,ROR2,1.1527226252148588,0.001239527800650426,0.0018803141058487648
ENSG00000007001.13,UPP2,-1.7354878312392144,0.001239527800650426,0.0018803141058487648
ENSG00000279345.1,Z98885.3,1.5250409165849725,0.001239527800650426,0.0018803141058487648
ENSG00000204622.11,HLA-J,1.4114321158303667,0.001239527800650426,0.0018803141058487648
ENSG00000126500.3,FLRT1,1.5563859551648402,0.001239527800650426,0.0018803141058487648
ENSG00000229719.5,MIR194-2HG,1.3400063643949305,0.001239527800650426,0.0018803141058487648
ENSG00000159374.17,M1AP,2.147269729172094,0.001239527800650426,0.0018803141058487648
ENSG00000288009.1,AL353135.2,1.6368544917188559,0.001239527800650426,0.0018803141058487648
ENSG00000251468.2,AC135352.1,1.5833529199721104,0.001239527800650426,0.0018803141058487648
ENSG00000273760.1,AC245041.1,2.066514011587924,0.001239527800650426,0.0018803141058487648
ENSG00000180422.3,LINC00304,3.3408510673136513,0.0012569502146024026,0.0019063575429801138
ENSG00000081800.9,SLC13A1,5.344514311853073,0.0012569502146024026,0.0019063575429801138
ENSG00000243137.8,PSG4,5.236161022370039,0.0012569502146024026,0.0019063575429801138
ENSG00000164393.8,ADGRF2,4.331158777184643,0.0012583486498339716,0.0019083498198621445
ENSG00000158525.16,CPA5,3.1462722995989414,0.0012613316888641266,0.0019127447985033388
ENSG00000279853.1,AC004453.2,2.97839177291027,0.0012850367631898417,0.0019484296298163581
ENSG00000277010.1,AC120498.10,2.792512294948481,0.0012989556933147427,0.0019690032561398337
ENSG00000075035.10,WSCD2,2.062732012278473,0.0012989556933147427,0.0019690032561398337
ENSG00000228168.1,HNRNPA1P21,3.105730522260754,0.0012989556933147427,0.0019690032561398337
ENSG00000260679.1,AP007216.2,2.0157037736792587,0.0012989556933147427,0.0019690032561398337
ENSG00000268119.6,AC010615.2,2.5455537759051565,0.0013035811397548109,0.001975349123528762
ENSG00000168811.7,IL12A,2.3440396778315207,0.0013035811397548109,0.001975349123528762
ENSG00000233799.1,AC139887.1,1.7548876181173576,0.0013035811397548109,0.001975349123528762
ENSG00000241563.4,CORT,1.383259951423414,0.0013035811397548109,0.001975349123528762
ENSG00000115556.14,PLCD4,2.56335349595358,0.0013035811397548109,0.001975349123528762
ENSG00000205922.5,ONECUT3,5.099216125322796,0.0013083204054433846,0.0019823971117101536
ENSG00000272763.1,AC103702.2,5.431900389998002,0.0013139763179728212,0.001990564837551257
ENSG00000255595.5,AC007368.1,3.868257261883717,0.0013139763179728212,0.001990564837551257
ENSG00000204174.8,NPY4R,2.983875606945834,0.0013139763179728212,0.001990564837551257
ENSG00000125285.6,SOX21,4.206609955042682,0.0013271449487914017,0.0020101081082051294
ENSG00000175946.8,KLHL38,2.5639353648593324,0.0013271449487914017,0.0020101081082051294
ENSG00000183690.13,EFHC2,3.398419124559254,0.0013271449487914017,0.0020101081082051294
ENSG00000276851.1,AC002401.4,3.221062410069468,0.0013331399953800946,0.0020190523258651607
ENSG00000266235.1,MIR3176,2.3233294962940243,0.0013419081040417363,0.0020319212978203325
ENSG00000236942.1,AC096533.1,2.5440055213943293,0.0013419081040417363,0.0020319212978203325
ENSG00000271367.1,AL034374.1,-1.4235190269258444,0.0013419081040417363,0.0020319212978203325
ENSG00000227141.2,AL160286.1,4.511520143242801,0.0013421500292641678,0.0020321508318164806
ENSG00000104055.16,TGM5,4.183490884955324,0.0013480973649320613,0.0020410183217220838
ENSG00000163377.16,TAFA4,3.0948557366618323,0.0013558667078988256,0.0020526429500090236
ENSG00000232110.8,AL353751.1,2.439116605914277,0.0013610464176029805,0.002060345838760366
ENSG00000285791.1,AC009879.3,-1.3063417020502515,0.0013663940510935098,0.002063503887812243
ENSG00000102837.7,OLFM4,3.4580094189211446,0.0013663940510935098,0.002063503887812243
ENSG00000162188.6,GNG3,1.8483656091432208,0.0013663940510935098,0.002063503887812243
ENSG00000274322.1,AL136531.2,2.15986632978403,0.0013663940510935098,0.002063503887812243
ENSG00000275025.1,AC002401.3,-1.182786513224538,0.0013696092013638541,0.002063503887812243
ENSG00000269148.1,AC092301.1,2.159380506062652,0.0013696092013638541,0.002063503887812243
ENSG00000172818.10,OVOL1,3.1479082272440904,0.0013696092013638541,0.002063503887812243
ENSG00000234329.1,AL604028.2,1.6172416126168534,0.0013696092013638541,0.002063503887812243
ENSG00000134258.17,VTCN1,1.8208029844886948,0.001371755374009526,0.002063503887812243
ENSG00000157368.11,IL34,1.0093150526651544,0.001371755374009526,0.002063503887812243
ENSG00000215817.7,ZC3H11B,1.690461160714146,0.001371755374009526,0.002063503887812243
ENSG00000178187.8,ZNF454,1.7640114060622045,0.001371755374009526,0.002063503887812243
ENSG00000121895.8,TMEM156,1.6165025431424305,0.001371755374009526,0.002063503887812243
ENSG00000225285.1,LINC01770,1.2651141946219715,0.001371755374009526,0.002063503887812243
ENSG00000166923.12,GREM1,1.3871690599146034,0.001371755374009526,0.002063503887812243
ENSG00000188385.12,JAKMIP3,2.2706990620954883,0.001371755374009526,0.002063503887812243
ENSG00000283196.2,LSP1P5,1.3077037605316573,0.001371755374009526,0.002063503887812243
ENSG00000185245.8,GP1BA,1.2421278438316683,0.001371755374009526,0.002063503887812243
ENSG00000215146.5,BX322639.1,2.6999068981783885,0.001371755374009526,0.002063503887812243
ENSG00000198598.6,MMP17,1.2079661013490357,0.001371755374009526,0.002063503887812243
ENSG00000213411.2,RBM22P2,1.6726455615742595,0.001371755374009526,0.002063503887812243
ENSG00000170954.11,ZNF415,1.4286688967188885,0.001371755374009526,0.002063503887812243
ENSG00000287868.1,AL355377.4,1.4843770039756388,0.001371755374009526,0.002063503887812243
ENSG00000007062.12,PROM1,1.3378546425753706,0.001371755374009526,0.002063503887812243
ENSG00000273821.1,AL096828.3,1.2777949712636494,0.001371755374009526,0.002063503887812243
ENSG00000273474.1,AL157392.4,1.5718004854774341,0.001371755374009526,0.002063503887812243
ENSG00000251211.1,AC136632.2,1.370792772166846,0.001371755374009526,0.002063503887812243
ENSG00000287917.1,AP000944.7,1.3173947342479921,0.001371755374009526,0.002063503887812243
ENSG00000277151.1,AL138820.1,1.1218448477983194,0.001371755374009526,0.002063503887812243
ENSG00000255346.10,NOX5,2.583865391825373,0.001371755374009526,0.002063503887812243
ENSG00000242252.2,BGLAP,1.6022161245131739,0.001371755374009526,0.002063503887812243
ENSG00000286835.1,AL133477.1,1.3497118260103191,0.001371755374009526,0.002063503887812243
ENSG00000180574.3,EIF2S3B,1.6270084857322085,0.001371755374009526,0.002063503887812243
ENSG00000286039.1,AC093849.2,1.5164884157690846,0.001371755374009526,0.002063503887812243
ENSG00000213542.3,AC007000.1,1.0568711944181708,0.001371755374009526,0.002063503887812243
ENSG00000109738.11,GLRB,1.5199509756979814,0.001371755374009526,0.002063503887812243
ENSG00000101311.16,FERMT1,2.1167119783455965,0.001371755374009526,0.002063503887812243
ENSG00000109321.11,AREG,1.3945092961891516,0.001371755374009526,0.002063503887812243
ENSG00000236307.2,EEF1E1P1,2.2357986336405524,0.0013919857624571943,0.0020936560394807825
ENSG00000007372.24,PAX6,4.865478378334311,0.0013919857624571943,0.0020936560394807825
ENSG00000259381.2,AC090695.1,2.583850462120912,0.001396114051540835,0.0020997249173905917
ENSG00000150201.15,FXYD4,4.485347064617392,0.001397483916347752,0.0021013636830376123
ENSG00000259459.6,LINC02568,4.972056953787335,0.001397483916347752,0.0021013636830376123
ENSG00000126733.21,DACH2,3.6556401072630056,0.001397483916347752,0.0021013636830376123
ENSG00000234925.2,ATP5PDP4,2.481392235160843,0.0014231334805246704,0.0021397892951274954
ENSG00000236496.2,GPS2P1,1.3984396714848537,0.001437048905851598,0.0021605677808536087
ENSG00000235621.9,LINC00494,4.186795225956231,0.0014420800112183141,0.002167842144637528
ENSG00000287766.1,AC006130.3,1.8016294476304313,0.0014420800112183141,0.002167842144637528
ENSG00000274620.1,MIR378J,2.665050446327513,0.0014478959694694325,0.002176294255860944
ENSG00000225328.2,LINC01594,3.1581132207835014,0.0014478959694694325,0.002176294255860944
ENSG00000264717.5,NPY4R2,3.108818376117857,0.0014553959868696155,0.0021872750350502403
ENSG00000126259.20,KIRREL2,3.8398040634839536,0.0014553959868696155,0.0021872750350502403
